test_1,test_2,test_3,test_4,test_5,test_6,test_7,test_8,test_9,test_10,test_11,test_12,test_13,test_14,test_15,test_16,test_17,test_18,test_19,test_20,test_21,test_22,test_23,test_24,test_25,test_26,test_27,test_28,test_29,test_30,test_31,test_32,test_33,test_34,test_35,test_36,test_37,test_38,test_39,test_40,test_41,test_42,test_43,test_44,test_45,test_46,test_47,test_48,test_49,test_50,test_51,test_52,test_53,test_54,test_55,test_56,test_57,test_58,test_59,test_60,test_61,test_62,test_63,test_64,test_65,test_66,test_67,test_68,test_69,test_70,test_71,test_72,test_73,test_74,test_75,test_76,test_77,test_78,test_79,test_80,test_81,test_82,test_83,test_84,test_85,test_86,test_87,test_88,test_89,test_90,test_91,test_92,test_93,test_94,test_95,test_96,test_97,test_98,test_99,test_100
0.20184048566898685,0.2012269884987843,0.20368097571690388,0.1959509150885,0.19975459527658537,0.1943558229853405,0.20895704931002454,0.20453987172319113,0.19521471800888243,0.20233128247268362,0.20110428845224204,0.19374232581513792,0.2058895643046297,0.19680981070626002,0.2044171718823398,0.20748465659062557,0.20687115994607744,0.19521471855739142,0.19999999470688815,0.19141103734085166,0.1949693197441613,0.19631901211990901,0.20196318475563832,0.20294477948290437,0.20134968758543575,0.20797545380570406,0.20122698808740253,0.20392637494151578,0.19680981029487826,0.2050306691439605,0.20110428872649655,0.20466257110695166,0.20110428890933288,0.20282208057908924,0.19828220333424082,0.19803680365253812,0.20220858372885026,0.20588956515024776,0.2019631846185111,0.19570551572676084,0.2034355774064737,0.21312882810648234,0.19840490228376506,0.2057668656979236,0.2025766823600772,0.2030674790266467,0.19889569986451622,0.19693251031856596,0.20012269358784873,0.198527601896071,0.19558281689150933,0.20368097585403114,0.2012269884987843,0.1984049026951468,0.19533741821540646,0.20012269363355784,0.20134968765399938,0.19803680449815617,0.20588956531022956,0.2020858841622534,0.21079754006643237,0.20171778559959008,0.19742330707655362,0.20294477978001343,0.2006134909857636,0.20871165106815795,0.20085889043892088,0.19975459548227625,0.19791410495441383,0.2012269880188389,0.20294477984857706,0.19141103809505153,0.21153373659754093,0.19840490278656497,0.20196318416142026,0.20012269404493957,0.20085889002753912,0.20368097569404936,0.19779140538781698,0.2013496878139812,0.1923926323423722,0.2019631842985475,0.20687115992322289,0.19914109865489182,0.19766870616403825,0.1901840434803919,0.2019631850070383,0.20515336864199374,0.20208588347661716,0.20073619004956053,0.19447852262050097,0.19631901355974513,0.20098159007408137,0.19914109899770993,0.19619631321609385,0.19754600593465968,0.2067484606765896,0.1939877257025315,0.20220858366028663,0.1988956999559344
0.19926379781010692,0.2050306689154151,0.19963189616707935,0.2034355777492918,0.19447852236910101,0.2020858846650533,0.19705520947378105,0.19950919724040966,0.19619631367318469,0.19656441248724796,0.2020858841622534,0.20257668119449557,0.2015950865129386,0.19975459596222164,0.20196318502989283,0.1928834305859051,0.20294477950575893,0.20061349132858172,0.20392637475867945,0.19926379808436143,0.19926379833576138,0.1999999940898155,0.1966871108425541,0.20220858400310476,0.19680981011204193,0.2099386447686359,0.20159508621582956,0.20380367535206437,0.20269938071538335,0.20711655846219854,0.2003680929038788,0.20208588436794428,0.1976687056383838,0.20417177391472768,0.19460122175286151,0.21116563892620474,0.19914109927196444,0.20110428890933288,0.19779140502214432,0.2023312821984291,0.19815950337911675,0.20024539278877293,0.1949693194699068,0.19582821561332128,0.20134968811109022,0.20993864422012692,0.2046625712440789,0.20245398142220783,0.20122698881874787,0.2034355766979829,0.20368097621970382,0.2088343502462276,0.20846625166070973,0.19865030070846798,0.19877300068644657,0.2028220805562347,0.2007361906894877,0.20527606816288152,0.19582821492768504,0.20662576142995637,0.20196318466422017,0.2060122637112448,0.19705521029654455,0.2044171718366307,0.2024539823363895,0.19693250988432967,0.19791410429163214,0.1975460070773868,0.20343557731505552,0.2049079700344545,0.20282207980203482,0.20417177343478232,0.2055214664961663,0.2053987668610058,0.21104293908535338,0.1999999943412155,0.20282207987059844,0.19496931960703406,0.19472392118233114,0.20453987188317294,0.20736195706973778,0.1976687066211291,0.20380367562631888,0.19889569986451622,0.20503066877828785,0.1955828161144549,0.2013496878139812,0.1992637988385613,0.20024539324586377,0.19595091504279089,0.20478527007933042,0.1975460068259868,0.20331287774845866,0.20282208035054383,0.2008588903475027,0.19411042348647412,0.21423312361163596,0.19852760159896196,0.2062576628444385,0.20773005549527385
0.20564416553710868,0.21877300044510262,0.2181595036405727,0.21766870578556705,0.19631901273698163,0.2179141046673608,0.222576680336079,0.20122698838451158,0.21644171219936179,0.21914109852782057,0.230674840235637,0.21693250847740408,0.21680981019066156,0.19546011743918518,0.21963189585717177,0.2217177855182279,0.21619631391178612,0.19975459580223984,0.2219631839200763,0.19631901321692702,0.20503066969246952,0.20907974942513038,0.2212269881888767,0.21435582194408756,0.20134968797396297,0.21938649654114173,0.2279754541128691,0.21447852192206618,0.21386502509468172,0.21509201902370512,0.22466257077418952,0.2147239206895872,0.20871165134241246,0.21914109816214788,0.20024539278877293,0.2160736134538621,0.21239263248955545,0.2213496871155464,0.22012269277514124,0.2201226927979958,0.21865030026143314,0.22331287759853288,0.20233128297548353,0.19999999443263364,0.21877300071935712,0.21791410441596085,0.2128834296132158,0.21938649683825076,0.21815950309206372,0.22736195794826636,0.21398772454700588,0.2203680917712077,0.21546011760922298,0.2160736134538621,0.212883430001743,0.19938649765095828,0.2096932451326423,0.2169325098029675,0.20674846051660783,0.21251533148478877,0.2149693195256719,0.22036809218258946,0.21987729501322004,0.2150920184751961,0.21852760176899974,0.22122698821173123,0.21558281532460194,0.22098158882713756,0.2150920189551415,0.2149693197542173,0.20515336848201196,0.21570551555398051,0.21791410395887,0.20907974903660317,0.22036809225115309,0.2192637982543992,0.21214723344777991,0.20061349114574537,0.22613496319647947,0.21141103714521678,0.2144785222191752,0.2098159449506391,0.21840490163103934,0.21730060795424905,0.21828220281864236,0.19840490301511038,0.21705520882105533,0.21926379818583558,0.22932514712854396,0.19533741810113375,0.22294477958437856,0.2103067428056448,0.22331287643295125,0.22736195707979379,0.19791410529723197,0.20773005517531026,0.2185276013119089,0.19496931983557947,0.21190183399462262,0.19349692707047142
0.19411042428638306,0.25852760012073017,0.2635582749463298,0.26490796864764093,0.20380367500924626,0.2631901776178117,0.2743558219971101,0.2015950860787023,0.2574233055069037,0.2606134894618227,0.25533741625722933,0.24858895113314589,0.25901839795288134,0.19447852177488292,0.2739877240515194,0.26429447202594736,0.27079753970807313,0.1980368045667198,0.26638036129847625,0.20208588336234443,0.19276073065363555,0.2474846559251013,0.2764417110410936,0.25926379731462046,0.19717790860614162,0.2677300543598602,0.2604907912436438,0.26024539201903196,0.2485889513616913,0.2547239195441176,0.2587729988653967,0.2541104228995695,0.2505521402677144,0.24883434969497606,0.2035582762417252,0.2533742260256428,0.26392637408035663,0.26085888859501644,0.26699385819442434,0.2592637971317841,0.2528834301818368,0.2595091960821415,0.20024539349726372,0.20503066896112418,0.24711655807092878,0.25705520877260374,0.2538650232864304,0.2614723864508553,0.26380367394239623,0.2669938576459153,0.20036809278960607,0.2558282143407804,0.24785275432778284,0.2613496872956402,0.24269938084976805,0.20012269383924872,0.248957049307282,0.2606134896446591,0.2628220792151302,0.26049079092368027,0.26282207928369383,0.2614723861766008,0.26674845951832143,0.2581595035235575,0.2689570482888836,0.27055213998066135,0.25349692630073045,0.26613496289662786,0.26564416568154936,0.2588956991404843,0.25705520808696747,0.25865030083005414,0.26638036074996724,0.2504294411810629,0.27386502267941376,0.26883434892797764,0.24527606715453915,0.2024539821078441,0.25092023949315945,0.2510429388540654,0.24748465583368312,0.2598772946219503,0.2669938576916244,0.24907974736547908,0.2656441645388223,0.20073618963817877,0.2580368038426879,0.2617177843499037,0.2609815884130133,0.20417177382330953,0.2734969256480047,0.25435582205561774,0.2638036748108688,0.27128833614609726,0.1980368052980651,0.20184048534902327,0.2732515267890655,0.20331287745134963,0.2552147174448323,0.19852760207890732
0.1957055154296518,0.33067483843469914,0.3374233042901279,0.33104293679167157,0.206748460608026,0.331779132682853,0.32306747696151034,0.20478527019360315,0.3244171701143124,0.33607360994888963,0.3406134873080107,0.31852759969380734,0.33398772081348793,0.20134968813394477,0.3334969232784458,0.33030674071765387,0.32809815094149186,0.2041717729319824,0.3380367999976398,0.19963189653275204,0.19926379735301608,0.32588956143958436,0.34049078876986827,0.33006134181300556,0.205153368779121,0.33067483816044463,0.3285889487507884,0.3377914028299367,0.32343557394721023,0.31411042242693754,0.3236809723033495,0.31999999028773396,0.3201226913855851,0.33631900812219256,0.21079753951792338,0.31865029795769534,0.33104293596890805,0.32957054427796345,0.34147238320002526,0.33570551305460783,0.33288342619966144,0.33521471542814757,0.19680981045486007,0.19754600684884135,0.3206134878236092,0.31447851858987397,0.3279754518548404,0.335705513146026,0.32711655733409833,0.3349693170720083,0.19791410543435922,0.32674845687450804,0.32171778371729004,0.3326380280263585,0.3175460031610325,0.2004907919448212,0.3150920161257492,0.33006134263576903,0.32625766116782934,0.3306748378861901,0.3301840412653297,0.3350920154273144,0.33460121898929035,0.3272392552323137,0.33840489917737576,0.3364417086715347,0.3131288276311079,0.3396318930606901,0.3273619549588923,0.32785275276818887,0.3375460035596157,0.3332515255622337,0.33128833606199254,0.3166871088231268,0.33067483779477197,0.3235582733995344,0.3138650232480347,0.2041717740747095,0.3341104219113391,0.32233128107032893,0.31693250763635694,0.31558281384362763,0.3354601148813049,0.30797545173051166,0.3334969240097912,0.2031901776790619,0.3359509127820196,0.3307975384355323,0.34257667827094257,0.2008588903475027,0.3371779053854796,0.3169325077277751,0.345153366404077,0.3404907876271412,0.19865030150837693,0.2030674788666649,0.3317791346940526,0.20073619036952411,0.31865029896329516,0.19595091442571827
0.20748465686488005,0.38662575605822486,0.39104293241091304,0.4327607240779268,0.22527606744159218,0.41042943673631166,0.37938649285059034,0.2327607298738386,0.37717790362293735,0.3840490698448719,0.4375459990618419,0.3726380262638162,0.4051533639431,0.19582821524764862,0.4123926265108073,0.40736195262224395,0.39398772091221956,0.2269938590427849,0.41570550952952334,0.2289570494114987,0.22171778519826432,0.39865029571246513,0.39877299571329833,0.39386502018004105,0.21999999391703517,0.4122699270584832,0.3874846519502394,0.41325152249424,0.3726380274522524,0.3803680880120927,0.3943558183550103,0.3725153273600011,0.3824539772389125,0.4120245272396532,0.22552146652907681,0.36957054160123953,0.38392637048396594,0.40748465116038646,0.4184048963836366,0.39472391570638293,0.4298159395990196,0.40760735079554694,0.19386502581597106,0.20269938092107423,0.37411041905177883,0.36993864251792064,0.40466256540245804,0.41042943618780264,0.3823312787921882,0.4217177797680252,0.2290797481781866,0.3998772899614521,0.3833128730395089,0.3820858789733583,0.37607360955761987,0.21730060799995815,0.3754601126616718,0.4146012154642058,0.411411031349305,0.3861349584317646,0.38049078700732597,0.4168098049661133,0.41398771829400327,0.3849079656454683,0.43337422033394774,0.3914110317734853,0.3733742235262701,0.42257667566003976,0.3980367982680081,0.39766870018529016,0.41901839236540295,0.41337422066670987,0.41607360678947775,0.37533741320934766,0.39533741315084003,0.3849079648227048,0.3728834251684645,0.20969324616109666,0.3776687012493976,0.4011042825649121,0.4052760615670608,0.3698159413286513,0.41423311610163355,0.3743558180478453,0.4044171654922099,0.22552146579773147,0.3979140995470293,0.38625765687848895,0.40490796430710635,0.23263803042151446,0.411288330891381,0.37693250618097973,0.4312883313813824,0.41361962011986714,0.2198772948303837,0.22993864418447382,0.41374231966360947,0.1990183995453858,0.4098159394746909,0.20024539347440917
0.19865030102843156,0.40085888621997245,0.39374232036204426,0.6392637886152677,0.3463803587332825,0.5342331126423702,0.3925153271186571,0.3414723840227888,0.40269937507945336,0.3998772885901796,0.6364417028573394,0.395337412053822,0.532269923233547,0.20319017841040724,0.5327607225055343,0.5349693080764607,0.4819631766687873,0.3391410957084843,0.5743558123433516,0.33128833432504734,0.3369325060237405,0.5426993695504826,0.4905521333948966,0.4428220731349079,0.33582821177558664,0.5354601071656115,0.44184047852191455,0.5368098005926683,0.4013496809210514,0.3963190055697974,0.49141102974400197,0.3970552041121056,0.39656440666848164,0.5331288193998162,0.33153373441813183,0.4055214615687271,0.3950920132405919,0.5381594932883795,0.5707975306028238,0.492269925361762,0.6395091906281337,0.5312883276149539,0.19999999472974267,0.19361962622568651,0.4062576568199813,0.3921472287616847,0.5339877148347398,0.5319018257907563,0.399631891696731,0.6332515191081112,0.3397545933357777,0.48343556991384073,0.39705520392926924,0.4025766761756382,0.3922699280311725,0.33987729178250203,0.39533741168814934,0.535214708078127,0.5352147089923086,0.39950919133022517,0.396319007032488,0.537177899680986,0.5402453819666904,0.3970552033807602,0.6181594956140577,0.4399999886568339,0.39607360922485774,0.623680966946245,0.48969323722862756,0.5411042783157957,0.5393864865317667,0.537177899132477,0.5736196187376245,0.39766870109947183,0.4430674714910472,0.43595090819282767,0.39803679936502606,0.20122698859020244,0.39374231908218993,0.5373005973049468,0.542208574483731,0.39582821032020943,0.5856441564720832,0.40122698192581807,0.534723911731521,0.3333742257459032,0.4955828075577145,0.4008588851229545,0.5765644026680227,0.34466256612648993,0.5933742172147599,0.40588955901151785,0.6417177758333873,0.5417177759430891,0.33840489908595756,0.3413496843876283,0.5733742192844672,0.19766870611832918,0.5393864885429663,0.1970552089938357
0.20098158957128145,0.395460111414728,0.4024539770889867,0.7853987502174143,0.4019631796453628,0.6035582646270471,0.39631900666681535,0.3985275955287957,0.39644170776466653,0.39901839333809225,0.7825766684818853,0.40196317873118115,0.6019631739408692,0.20907974912802135,0.5988956896439652,0.5948466100941406,0.6526380232506734,0.4044171674119914,0.7294478376218878,0.39423311753141366,0.3975460022870748,0.5942331141123742,0.5938650131956932,0.5218404767337752,0.4025766754442929,0.5974232980444387,0.5242944639518948,0.5964417022430092,0.40294477306992,0.39447851707598913,0.6574232976860795,0.4046625657681307,0.3963190073067425,0.5957055057119007,0.39999998904810363,0.4049079633929247,0.40773004805383506,0.6044171622560068,0.7269938489410774,0.5877300473444301,0.7876073385308857,0.5976686940237057,0.20515336841344833,0.20552146645045719,0.39411041908468936,0.39987729014428847,0.6036809670047526,0.6006134823421759,0.40036808713082156,0.7746012082860514,0.40159508019137236,0.6420858765672321,0.4018404796445297,0.4020858787320143,0.39730060356526287,0.40036808877634855,0.40294477288708364,0.60625765349236,0.6004907819756701,0.3985275960773047,0.40294477489828334,0.6068711520338351,0.5909202303623129,0.4044171672291551,0.839509176696005,0.5239263668747768,0.4035582706972134,0.8428220598975573,0.6471165522841588,0.6067484496561296,0.6038036638973681,0.598772987449096,0.7176686967808776,0.4078527487860136,0.5322699245134014,0.5193864893328193,0.4014723818360662,0.20674846024235333,0.40723925152439283,0.5907975312756615,0.6047852596987976,0.39889569461711344,0.7170552011647838,0.39779139972903244,0.600122684350043,0.39987728913868864,0.5856441579347739,0.4089570434912582,0.7215950777925597,0.39705520392926924,0.7280981438291585,0.39742330128064185,0.7804907787065565,0.5944785124685136,0.4006134851212882,0.4085889451342858,0.7251533598987603,0.21030674285135387,0.5928834170285909,0.20907974873949414
0.2226993804740394,0.4024539769061504,0.4056441604725422,0.8046625549076525,0.4314110317478882,0.6289570390081113,0.4011042836619301,0.43447851549628325,0.4067484559091322,0.4309202321102283,0.7954601027482858,0.4002453882270064,0.6208588817368256,0.2284662518764566,0.6349693105264675,0.6049079613451578,0.7111656289159155,0.42723925055170353,0.802331267690366,0.4256441607797073,0.4349693118428891,0.6041717606088135,0.625889556722407,0.5804907825826867,0.43828219559295045,0.6165644023681711,0.5599999848318977,0.5961962996816342,0.40085888384310014,0.40503066247957614,0.720490783635824,0.43901839267256804,0.42650305566612196,0.6321472258655572,0.43276072371225416,0.42736195164955465,0.42490796333441705,0.6320245245848697,0.772883415222168,0.6203680842932017,0.8455214471173432,0.6063803540417022,0.225398767259589,0.22380367506501134,0.432883422981742,0.42552146169305577,0.607607343811199,0.6358282054128822,0.4219631790383462,0.8050306505220799,0.4424539749607718,0.7104294354930246,0.43214722663346977,0.4322699277313209,0.4314110310165429,0.4199999867041418,0.42576685785515905,0.632024525864724,0.6325153220284936,0.4087116455007916,0.42858894397876013,0.6317791280570937,0.6087116405276433,0.4366871043582635,0.9066257414642287,0.5741104139872124,0.43042943686064034,0.9138650067744811,0.7154601106614423,0.6390183904419647,0.6049079613451578,0.6188956884884396,0.7690797364053551,0.4039263692370222,0.6143558114949911,0.5623312724148569,0.42662575530128244,0.2338650242134106,0.4185275962016334,0.6096932381574361,0.6349693097951222,0.4083435462296375,0.7419631740798248,0.4304294363121314,0.632024524767706,0.4300613383208316,0.6331288183759327,0.4316564306525365,0.7847852571610293,0.421840478489004,0.7584048867956993,0.42306747264657285,0.83496930153092,0.6056441553165576,0.4280981469008089,0.4247852638820929,0.7834355615399367,0.22920244795047431,0.6085889418066645,0.23398772384857108
0.36404907118323393,0.4565644033847411,0.4147239144594391,0.8310429179595292,0.5748466107011573,0.719141087283386,0.4525153251147709,0.5543558102078233,0.48282207283505635,0.5550920091158041,0.8023312629366214,0.44969323917400617,0.7561963025046272,0.38012268901602625,0.7472392481528908,0.6570552020716521,0.7348466102330963,0.5760736030303627,0.9363189932027477,0.5608588782556218,0.5577913952385721,0.6160736063872378,0.7515337266073636,0.7057668577673977,0.5590183862879232,0.7544785105377618,0.6925153234984978,0.6148466109498146,0.46012268585661437,0.4619631767272949,0.7943558082258775,0.5644171620073494,0.5780367935362037,0.7509202277002159,0.5472392469096038,0.584662558110945,0.5733742165419221,0.7586502889914015,0.8402453730442773,0.7538650130933048,0.9558281989916702,0.681104282659987,0.3677300517361588,0.36834354735225255,0.5734969158114099,0.5580367919491844,0.6768098025599871,0.7868711436453041,0.5576686967004296,0.7993864797375685,0.577055199197465,0.7429447667730367,0.5764417006559899,0.554110413497211,0.5555828047310648,0.5554601071071039,0.568588939363971,0.7641717623347885,0.7519018244158271,0.4672392511660336,0.5653987572602699,0.738282193069809,0.6558282079140832,0.5809815787464563,0.9406134727542386,0.6277300459475605,0.5517791239030522,0.9422085661829614,0.7465030496105826,0.766503052843129,0.6186502917778273,0.7580367908155992,0.7920245169861916,0.4544785159862846,0.7366871014694495,0.7163190035366573,0.5537423160544203,0.38613495971161893,0.5660122537905453,0.6457668568459025,0.759877283514643,0.4560736083179895,0.7699386305604244,0.5759509046750566,0.7429447686014,0.5795091886096205,0.7774232929469618,0.5838036659670753,0.8690797309933996,0.5658895539725485,0.8687116309909001,0.5507975302956587,0.9580367876708142,0.6785275928813256,0.541595076490765,0.5734969145315556,0.8489570303197287,0.36601225967787526,0.6761963071267297,0.3669938552050503
