16,32,64,128
0.04271789221520271,0.04120795318532154,0.04118884009855945,0.043004589356106085
0.04304281573682819,0.04048165344898034,0.04237385537184843,0.04027140893708538
0.04164755563977935,0.04266055258965,0.04237385541029753,0.04159021616802303
0.04231651604961638,0.04311926825262538,0.04180046085507498,0.04243119479233929
0.04243119471971322,0.0423547422872224,0.04267966593914759,0.04363532341512587
0.041055048021291375,0.04524082806251875,0.05011468170501224,0.054051990654968886
0.042909023685192844,0.05317278576314176,0.06290137962600507,0.07327982045094901
0.04904434520648707,0.07691131926936294,0.09827982203676067,0.12467508298268012
0.060646027907592444,0.11653288031731723,0.1643539845875097,0.21305429251915817
0.08103975959532304,0.175344046512875,0.24770643562078476,0.29589068800757784
0.11659021983179477,0.24392203118549574,0.3280772353531024,0.3868310605987496
0.15366973321235508,0.31464068960706026,0.4193807555994856,0.4765864180042109
0.1866399186466812,0.3838111833421462,0.5109518676175984,0.5793387135234448
0.21093273251701933,0.445202622391762,0.5973433007340913,0.6758219033753107
0.22433105145299106,0.4859518617938418,0.6612194524992496,0.7543960672999741
0.22962539362798043,0.5088494187648144,0.6989297016498146,0.789048207188965
0.23734710782492927,0.5208907037153157,0.7152332179590103,0.8052370474426025
0.23727065475162015,0.5312882556554375,0.7239488147267508,0.8134939298717254
0.24778288814726226,0.5329893250531013,0.729893001941366,0.816552034211815
0.24296637371592567,0.5340023232162545,0.7254778658031323,0.8168196164139914
0.2455466488769295,0.5311162384278184,0.7275420870255986,0.8183868948472749
