test_1,test_2,test_3,test_4,test_5,test_6,test_7,test_8,test_9,test_10,test_11,test_12,test_13,test_14,test_15,test_16,test_17,test_18,test_19,test_20,test_21,test_22,test_23,test_24,test_25,test_26,test_27,test_28,test_29,test_30,test_31,test_32,test_33,test_34,test_35,test_36,test_37,test_38,test_39,test_40,test_41,test_42,test_43,test_44,test_45,test_46,test_47,test_48,test_49,test_50,test_51,test_52,test_53,test_54,test_55,test_56,test_57,test_58,test_59,test_60,test_61,test_62,test_63,test_64,test_65,test_66,test_67,test_68,test_69,test_70,test_71,test_72,test_73,test_74,test_75,test_76,test_77,test_78,test_79,test_80,test_81,test_82,test_83,test_84,test_85,test_86,test_87,test_88,test_89,test_90,test_91,test_92,test_93,test_94,test_95,test_96,test_97,test_98,test_99,test_100
0.1411533463883017,0.1456094402990757,0.1480340801880037,0.1456749713509728,0.14108781538767004,0.14226736977628066,0.14187418491741932,0.13925295305190558,0.14685452580793734,0.14187418505412722,0.14685452555161005,0.1446920092807177,0.1419397157984316,0.1414810003661508,0.14220183884400292,0.14161206153007821,0.145150725046224,0.14842726531173658,0.14089122293260667,0.14521625577343986,0.14442988626932332,0.1466579334212279,0.1423984311367257,0.14593709429828536,0.14482307102565373,0.13938401477120885,0.13682831335949516,0.14364351656868918,0.1417431233262797,0.14259502374558547,0.144233293570749,0.14462647865603276,0.13558322784208923,0.14364351669685282,0.14076016159779434,0.1411533460379877,0.14141546930570942,0.14357798569622116,0.14285714691932047,0.14325033168419513,0.1423329005034965,0.14207077738957122,0.14587156401109805,0.14528178631268238,0.14252949299273687,0.14436435528578015,0.14665793347249337,0.14030144572121286,0.13899082960475476,0.14357798577739148,0.14410223198388147,0.14436435538831108,0.1378112751648787,0.14462647850223637,0.14121887721804852,0.14416776293324768,0.1473787721041419,0.14239843128197785,0.14646134064148325,0.14154653089684904,0.14619921768989858,0.14036697653387117,0.14718217978578643,0.1429882086642565,0.13840105242753795,0.14410223234273972,0.13885976849209278,0.14193971537121938,0.1370249057291161,0.14783748758768817,0.1439711704012861,0.14298820857881406,0.14351245493482834,0.14475754031552635,0.1460026255338837,0.14220183885254717,0.14737877223230555,0.14521625569654167,0.147706426047814,0.14056356885222668,0.14246396219716706,0.1416775922786547,0.14331586253957465,0.1481651414971833,0.14311926999906882,0.13826999090475225,0.13938401425855423,0.14501966308340977,0.1418741848490654,0.14652687164211492,0.13741809047690226,0.14187418500286178,0.13905636016963,0.14226736963957276,0.14390563973387993,0.14364351656868918,0.14036697625191114,0.1404980380652011,0.1432503313851466,0.1394495453788053
0.1441022318685342,0.14115334637121324,0.1435124549860938,0.13912189138386774,0.14403670139337352,0.1446920092636292,0.14600262544844128,0.143840109109195,0.1463302793408479,0.14174312324938151,0.1484272650041438,0.14501966370286745,0.14095675368545527,0.1396461375006432,0.14574050240286993,0.1467234639946474,0.15249017472250745,0.14154653105918968,0.1465924024889502,0.14436435543957654,0.14246396206045916,0.1474443031304063,0.1424639621629901,0.14285714695349747,0.1461336870737579,0.14456094787755144,0.1452162557990726,0.14390563989622057,0.14416776306995557,0.14115334618323988,0.14665793331869698,0.14960681958072777,0.14003932243640269,0.14613368709084637,0.1445609478860957,0.14613368697122697,0.14475754005919902,0.147182179666167,0.14574050224907353,0.1446264784509709,0.14344692414780275,0.14187418486615386,0.14442988625223482,0.14600262496996363,0.140432507329441,0.14993447326807255,0.14141546936551913,0.14220183898071084,0.14803408016237096,0.13971166845000937,0.13813892965538238,0.144233293745906,0.13813892954430723,0.14665793335287397,0.1424639624193174,0.1406946305800742,0.14475754005065478,0.1425294928047635,0.14180865396805312,0.1415465307686854,0.14095675350602613,0.14213630815096404,0.1464613411370494,0.13879423730348775,0.14646134094907604,0.14259502368577576,0.1437090471933741,0.14534731716806187,0.1439056398193224,0.1465268717959113,0.1425294929585599,0.14180865390824343,0.14397117052944974,0.14397117082422617,0.1407601611962149,0.13931848397563903,0.14672346416553225,0.14062909997247774,0.1396461372870371,0.1416120618547595,0.14226736965666123,0.14554390981109863,0.14613368674907662,0.14829620325920778,0.14757536461047077,0.14665793352375883,0.1388597678939957,0.14836173437945888,0.14102228477152937,0.14226736974210366,0.14698558745034243,0.15242464367061034,0.14672346421679772,0.14279161618356037,0.14528178645793452,0.14377457817691727,0.14475754055476517,0.14652687183008828,0.14711664878515476,0.1486893884085734
0.14003932235096025,0.14082569213703686,0.15799476178961064,0.15589777616049172,0.15072084312250308,0.14816514165097966,0.15557012214846566,0.15563565291840276,0.15294889030858463,0.15419397559529596,0.1510484967585824,0.1543905677256781,0.15380079051428433,0.15216252077883535,0.1566186147408748,0.15327654404719487,0.14803408004275156,0.15183486663010143,0.1532765439959294,0.15209698969276125,0.15747051528834421,0.1529488900864343,0.15484928358944322,0.15288335935921843,0.14914810392629663,0.1561598994453019,0.15275229758010545,0.15255570526174997,0.15982962416809635,0.15668414562188704,0.1509829663389593,0.15091743556047799,0.14626474875461207,0.14560944048704905,0.15517693754593168,0.1543250370668162,0.14744430286553475,0.15262123619402768,0.1531454825073207,0.14095675393323834,0.14868938822914426,0.14351245496046106,0.1500655349275661,0.15596330701587124,0.14056356931361583,0.1496723502225012,0.15321101325162506,0.15576671463770603,0.15799476173834517,0.15117955884528816,0.15203145886301447,0.15996068594720933,0.140563569074377,0.15550459125036492,0.15314548242187828,0.14108781523387368,0.14973788108642494,0.149737880983894,0.15747051551476668,0.1607470553402507,0.1410878152637785,0.1536697289060562,0.15117955841807598,0.1494102270914874,0.15891219303011894,0.14947575798958812,0.14914810372123477,0.1495412883066803,0.1547182219598545,0.15478375265289337,0.14515072488388336,0.1577981693687242,0.14128440744969822,0.15471822199403146,0.15203145870921808,0.14036697632880932,0.15609436856428965,0.15314548249023224,0.155963307007327,0.1570117996339131,0.15825688488644743,0.15321101343959842,0.1519003973402288,0.15294888993263792,0.1535386675541554,0.1560943684788472,0.15524246807662992,0.15117955872566874,0.1436435165174237,0.15072084325921098,0.15589777612631475,0.1481651416937009,0.15334207508200354,0.1484927956202845,0.14718217985414037,0.13794233704652262,0.15242464389703278,0.15209698962440732,0.15858453903518138,0.15897772380860026
0.14233290033261164,0.14626474851110113,0.1819790350187809,0.1873525603922135,0.18610747457575907,0.17470511578775327,0.17457405417952515,0.18676278299284638,0.18604194410487052,0.1814547882440987,0.1788990868921947,0.17431193106559986,0.18204456608776654,0.18040629565168959,0.18479685892069012,0.1807994803909315,0.18204456569473132,0.18833552218905283,0.1792267412459905,0.1850589825985355,0.1842070817605618,0.18754915238588776,0.17909567910801927,0.1781127173966224,0.1739187462409155,0.18171691161435133,0.17581913965420987,0.17555701648901909,0.17830930957827,0.18872870706500264,0.18079948011751568,0.18571429012702145,0.17719528632699896,0.13951507635380422,0.18656619122132248,0.18440367414727124,0.1678899130143157,0.16677588897697423,0.18800786831373467,0.14423329364337506,0.17948886444535825,0.16585845792443926,0.1838794275605624,0.18158584976688438,0.13741809051962348,0.18466579765423174,0.1786369637782694,0.1847313281422088,0.1844036741643597,0.17975098737131018,0.1860419445491712,0.18787680675677204,0.1444954168000216,0.1885321145074083,0.18374836647353315,0.14652687195825195,0.17457405428205608,0.16690695070482175,0.187745745746641,0.1880733992460124,0.17083879872951485,0.1849934516662578,0.1850589820517039,0.18656619058904844,0.18558322853588183,0.14384010873324826,0.16959371344280352,0.17909567927890416,0.18204456521625365,0.18224115784220193,0.1711009216554668,0.18636959900549793,0.1674311968984954,0.18617300614031082,0.1813237270289058,0.13938401438671788,0.177785063196623,0.18440367402765181,0.18519004379663992,0.17758847086117902,0.18328965043461104,0.18269987363334095,0.18217562750802127,0.18899083017892793,0.18296199664473534,0.1834862434877715,0.1807994803567545,0.1849279205460067,0.1370904364648762,0.16782438201368402,0.180209702769414,0.17326343828521737,0.1846657977396742,0.16906946695008135,0.1802097030770068,0.14384010908356226,0.17627785551370284,0.1790301483978919,0.18604194420740144,0.1866972519494935
0.14993447337060348,0.14731324142819152,0.2395806096562552,0.23636960009232574,0.2387287093138476,0.22463958597648034,0.23060288974041238,0.22883355740560304,0.24049804093094046,0.2297509889878811,0.23263434409548384,0.23885977073410236,0.22968545808978036,0.23014417365876907,0.24115334912587744,0.23224115904864914,0.23761468544739103,0.24593709744171266,0.24239843431005784,0.2351900454986533,0.23630406926257894,0.23610747636321489,0.23145478939928046,0.2340760219397895,0.22745741083534485,0.23328965177776617,0.23361730623409288,0.2353866379195397,0.2366972542068827,0.23322412152902797,0.23610747684169253,0.23899083263283477,0.2306684202625664,0.14947575798958812,0.23394496031447287,0.2396461407252408,0.22483617880749046,0.22470511684040412,0.2287680273619267,0.14678899501236753,0.24298821078664665,0.22070773834482246,0.2357142923758664,0.239973794532205,0.14619921771553132,0.23636960005814875,0.23394496106636634,0.2346002687144717,0.23840105513093668,0.22608126426508668,0.24082569490878955,0.24089122621701398,0.1423984311965354,0.23473133013472644,0.23879424017777137,0.14809961088958684,0.2320445669695325,0.22319790864482933,0.23060288922775776,0.23414155256447441,0.22188729215242448,0.2334207138815604,0.24089122553347447,0.2380078703575178,0.23564876096511106,0.14174312342881062,0.22719528727711888,0.2340760224524441,0.2313237283891494,0.2340104915201664,0.22844037314483878,0.23492792235055102,0.22621232589040327,0.2333551836669992,0.2298820503739589,0.14482307118799434,0.2339449604170038,0.23302752914231853,0.23315859100687394,0.23184797413852237,0.24344692679993604,0.23525557660181587,0.23473132992966458,0.23073395109231318,0.23754915441258237,0.23184797434358423,0.23735256243599664,0.2326998750619385,0.14423329393387935,0.2273263494150901,0.2401048558499288,0.2349934530435899,0.23020970472775468,0.22339450149292792,0.23165138243535244,0.14606815640207962,0.23787680852713936,0.2250983017334424,0.23532110736320871,0.23912189371131976
0.14384010914337197,0.16330275623076554,0.2966579386810644,0.29882045493486825,0.29724771549942297,0.27044561826581254,0.2778505986436791,0.2862385412455972,0.2991481088443634,0.2801441764202687,0.2749672432626606,0.30570118908488425,0.2772608205265955,0.28368283972280833,0.3125163922342685,0.2866972568658514,0.31048493722983456,0.29534732249625234,0.30897772879502095,0.28125820015001735,0.27948886846457055,0.3107470604804678,0.29882045479816033,0.3055701276304525,0.2927916218107993,0.2907601670114272,0.2921363139234552,0.29744430904814956,0.30661862029121556,0.27909568328102796,0.29062910494180993,0.3116644911399675,0.2963302849766311,0.16192660966050734,0.3100262210798373,0.2939056446861236,0.28636960322977206,0.2887942426658552,0.29770643110258865,0.15760157696492627,0.30373526494437403,0.2652031533215024,0.284076024837997,0.311074714253255,0.1418086541560265,0.30792923599755,0.3044561034222262,0.3001966025304357,0.2822411623569803,0.27653998307405264,0.31048493695641877,0.31474443948870406,0.16572739672633485,0.26972477903606695,0.30412844992285476,0.14154653100792422,0.2984272707766349,0.2638270073664298,0.278440376418993,0.296789000272204,0.26985584185757766,0.27477065036329656,0.3114023687095817,0.3151376240570611,0.3117955532095848,0.16402359580228087,0.2914154755823109,0.29619922290701384,0.273984281910122,0.28748362682281287,0.28820446536901895,0.29403670672156396,0.2888597741449645,0.2914154743519398,0.2847313331012879,0.16081258623835143,0.2786369687031715,0.2775884750512762,0.2777850678481093,0.2962647541810613,0.2952817911538509,0.2877457499367381,0.29023592044180685,0.3062909659715967,0.28473133262281025,0.27686763657342406,0.30773264402096423,0.2841415554968589,0.16428571857443644,0.28794234239180155,0.3069462739272949,0.27758847648670915,0.27903015303228973,0.29462648381333834,0.28787681159623174,0.16146789407443016,0.3062909660399507,0.29678900075068165,0.298230677638032,0.28866318066459185
0.1460026252348352,0.24207078009296995,0.4131716964168286,0.408912194294667,0.41690695237949355,0.28728703464116523,0.2830930634512814,0.3656618690135282,0.415727397922529,0.31513762426212294,0.3167758936045367,0.4621232035783453,0.31887287926783253,0.3101572832519855,0.4641546586511332,0.3671690773799879,0.4661861133137974,0.42005243002001297,0.46297510405746073,0.35727392697553023,0.3173001407209886,0.4565530855447874,0.41834862974532155,0.41762779065228384,0.38787680891675685,0.35956750488882766,0.38348624547687143,0.3855177001395357,0.4646789044688601,0.3100917529348933,0.3574049887033777,0.4511140288289534,0.38532110775282624,0.2455439124974089,0.4618610808061897,0.36212320591605035,0.3867627853237161,0.38768021639333955,0.4228047233655912,0.24331586609739775,0.4169069522427856,0.285714295137366,0.35602884172299587,0.45851900872834234,0.14305373903261412,0.46454784356126,0.41127130334530404,0.41952818440734796,0.3089777291367907,0.28047183149178095,0.45642202313340036,0.4690694683188692,0.24115334813474515,0.31408913160135987,0.4671690755207604,0.14750983362692757,0.38591088518637034,0.28119267044811075,0.3096985676146429,0.4153997435345562,0.2855177038443198,0.3212319882501156,0.4643512499441794,0.46415465810430157,0.46166448869289606,0.24803408375437105,0.3856487617306753,0.41474443605733574,0.2856487647519199,0.3639580683287131,0.38512451529776287,0.4208387996352047,0.3875491550756157,0.3545871642888139,0.35281783294513686,0.2418741871594289,0.3126474530735147,0.3173001406526347,0.3147444392836422,0.3905635715351192,0.41939712233773063,0.3622542673704821,0.36048493602680504,0.46376147497137754,0.3565530882926162,0.3176933252209917,0.45865007168656097,0.35465269535779953,0.23990826322398054,0.38577982332181493,0.4652031513802502,0.288204465232311,0.3174967326292204,0.38525557695725643,0.3637614757369418,0.24993447603982524,0.4117955498465704,0.3827654068623114,0.4158584594453147,0.3532765483090637
0.14560944021363323,0.2843381485671078,0.5059633101892034,0.5078637047645149,0.5192660631936624,0.28794234293863313,0.28519004890951544,0.41880734456241675,0.5122542671107371,0.3659895231964391,0.37110092490911484,0.5672346103355426,0.36769332353948453,0.36821756997239696,0.5587811374336208,0.41808650594785673,0.5615334316678003,0.5137614775961692,0.5610091861234893,0.45570118520237984,0.3712975174325322,0.5973132471425817,0.5183486321923929,0.49973788392653157,0.42149410759090283,0.42169069929407277,0.42116645320293006,0.42483617789154754,0.557077336338682,0.3754914884173542,0.4168414206953224,0.596330284662203,0.42332896986685764,0.284272617771538,0.5946920140894181,0.42018349181621445,0.4261467939396517,0.4242464004580034,0.5019004004537513,0.2822411632455817,0.507142864646168,0.2868283192772384,0.45458716236123253,0.5944954200622139,0.1452817865348327,0.5591743227538712,0.5062909630733893,0.5108781199936473,0.376605511942041,0.2891218973955977,0.5931192751324504,0.5645478489475513,0.2881389358038202,0.3738532185964628,0.5590432603424842,0.14462647857059033,0.42536042439281396,0.28715597298167167,0.372411540957219,0.5138270063411206,0.28872871214370116,0.3716251714787352,0.5669724879735106,0.5569462740640028,0.5969855913875299,0.28754915789179847,0.42214941554660096,0.502752300522743,0.29023592044180685,0.41906946801811185,0.4260157319383884,0.513630414091119,0.42929227171687906,0.45190039837579116,0.45524246922326744,0.28060289321962845,0.36494103019390634,0.3693971243610076,0.3754914884173542,0.42300131534217694,0.5096330365183157,0.4184141600624137,0.4187418140402628,0.5544561053361368,0.41677588989975256,0.36598952299137727,0.5971166547558723,0.4469855877510998,0.2810616088569711,0.4235255615700276,0.5584534819519847,0.29390564588231777,0.3673001389711275,0.4252293628016743,0.41664482830861294,0.2824377548803977,0.5136304142278268,0.42647444778079285,0.5101572811056715,0.4598296260068176
0.16553080343393559,0.3001966026671436,0.5347968631107872,0.5283093150329152,0.5712319870880984,0.3123198005994526,0.302817834626644,0.45065531257642516,0.5509174427854906,0.383289653090162,0.39213631103891844,0.5937745845919356,0.39017038676170035,0.38079948320027884,0.5935779913849787,0.44606815674983036,0.5965924056571558,0.5564220289298154,0.5903669830855973,0.5106159984518629,0.426671040577626,0.634141555619896,0.5692660652716225,0.5163827095556697,0.4477064273226152,0.4494102281441382,0.4502621278030063,0.45000000475743496,0.5769986988754447,0.43892530057955226,0.4492136353473051,0.6532110159003407,0.45242464501376545,0.3002621335994213,0.6366972545965002,0.4482306738238816,0.456946269361251,0.43519004400170175,0.5299475832816658,0.3067496824291868,0.5302097083778556,0.31192661555261786,0.5098951587436396,0.6556356541060526,0.16716907356241975,0.595609444543856,0.510943652429712,0.5680865101311185,0.41585845889848305,0.3087156059545115,0.6427260883357546,0.5961992206103212,0.3043905739253814,0.4299475803561167,0.5944954225229561,0.16507208836051301,0.4604194024834064,0.31081259202793105,0.42961992651497555,0.5732634442115049,0.30806029854564493,0.3837483687275047,0.593315867382452,0.5910878214267415,0.6545216312649054,0.31310616987287454,0.45288336044604627,0.5339449631785034,0.3038007965601912,0.4559633070175801,0.44816514248148015,0.5676933253576996,0.4522935823289626,0.5159239913892308,0.508125826716423,0.3055045975184222,0.3717562329331669,0.39613368929526127,0.428374841535857,0.44705111936691705,0.5697247816608586,0.4463958114112189,0.4443643557915994,0.591546537405854,0.45058978150743956,0.42509830216749,0.6566186156294761,0.510747059359463,0.3027523031475347,0.45235911285111663,0.586566195712177,0.3110091844146405,0.38289646818003525,0.4549803450840329,0.4502621279397142,0.3089121986146367,0.5114678986575625,0.44220183967450344,0.5522280580133473,0.506553088442995
0.2629751067506064,0.40747051706554693,0.6544560995123802,0.6539318553351481,0.6808650113573862,0.39416776515475105,0.40386632317249926,0.5446264844968778,0.6001966009172824,0.500393191472106,0.49816514551639557,0.6830930578599282,0.5020314623183066,0.49947576115437603,0.6960026228099788,0.5468545315462515,0.6931847992840163,0.5992136381634878,0.6954783780859151,0.6437090489022229,0.5391874277810438,0.6869593741150077,0.6804718260371357,0.5526867734456281,0.5484272702298033,0.5579947676133672,0.5547182272880449,0.55366973442222,0.6001310687546336,0.5365006633854787,0.544757548138636,0.8026867607317933,0.5446264838133383,0.4003276602800833,0.694626477059968,0.5389908362145818,0.5559633137709504,0.46638270611063054,0.6360419447268915,0.3984927979357746,0.6473787738642561,0.40865007138580356,0.6378112785313108,0.7666448204342379,0.26441678370631067,0.6898427291200795,0.5585190146614653,0.6868938461903038,0.4704456137954642,0.410615995252898,0.7769331557488223,0.6821100966099205,0.4065530856541537,0.558256891479186,0.6816513800839765,0.27234601126898317,0.5413499432146003,0.41304063468898106,0.5473132468418244,0.6769986926415644,0.4055701240623763,0.5087811353556607,0.6954128485207164,0.6907601621719676,0.7811271274855377,0.40648755513199974,0.5507208488949942,0.6349934528180219,0.4094364406592255,0.5485583308639876,0.5546526988165095,0.6726736593137094,0.5416120666702953,0.634338145819279,0.6407601617345022,0.406356493677568,0.4279816563523144,0.49626475080437615,0.5471166536348675,0.5391874266873806,0.6765399777561153,0.5515727500576492,0.5471166558221939,0.7000655329555546,0.5488859848418367,0.5373525645481337,0.7815858448317291,0.634141552885738,0.4100262180927697,0.5348623952734362,0.6977064270491994,0.3979685515712161,0.5119266139531354,0.5541284504013324,0.5402359207835766,0.4062909626085824,0.5572739276317281,0.5500655399823408,0.6017693405577896,0.6464613432731103
