16,32,64,128,256,512,1024
0.0414946504415722,0.040844803308606695,0.04073012451675439,0.042201837131736475,0.04174312138331866,0.04275611830755658,0.041322632120289936
0.04298547636546673,0.043769115445400596,0.04176223460038047,0.042947250046690394,0.04367354977875948,0.04315749466966052,0.042278289636853365
0.045986240900574474,0.045259941215498735,0.04514526236597278,0.04516437551468064,0.045871561901524256,0.04417049157253783,0.046597861902737014
0.05451070624959031,0.05449159317778064,0.053803519610691505,0.05594419271881701,0.055428137866045356,0.05424312207369356,0.055179666838856466
0.06810015679226009,0.07113914748807566,0.07052752674651255,0.06907492742762653,0.07016437690397469,0.06788991170362868,0.06966743531098607
0.09128440889196658,0.08899083072234185,0.09220183987614758,0.08933486731364093,0.0905198829265636,0.09273700815958714,0.08832187034668179
0.15879205751036285,0.1596712626585173,0.15942279153734173,0.1595183577422702,0.15905964213910453,0.15785551286481936,0.15871560515477023
0.25426224632820954,0.253191908906906,0.253516832691267,0.2562309016191631,0.2552179043446112,0.2519495550098769,0.2548165275552951
0.31712540095552394,0.3174120966994434,0.31649466556146605,0.31458334980207847,0.3146980290019184,0.31473625526515714,0.3167622504978005
0.4168004807802515,0.41676225342334955,0.4170489523115508,0.41527142902033043,0.4165137827122977,0.412194210865082,0.4156728047843373
0.5391437572623612,0.5405772448679723,0.5374426884115289,0.5400038511928068,0.5392775491836967,0.5402714358557255,0.538627705579504
0.6598241908834614,0.6619266383691665,0.6589258756112615,0.6615252617849122,0.6622133361637046,0.6603211339460601,0.65747327624111
0.7822056970465074,0.781039795470894,0.7812691546908213,0.7807722124484701,0.7807722132687175,0.7816323036447578,0.781861661497606
0.8793196180544862,0.8805237478072491,0.8805428592983736,0.8800459184231014,0.8810015758243176,0.8805237480806648,0.8758983639402127
0.9319763525363502,0.9319954662148012,0.9308295643657719,0.9324924095508156,0.9323012787814534,0.9315367518761836,0.9318043354454391
0.9482607513392737,0.9478976015650898,0.9487959212119427,0.9481651854077611,0.9482607527063527,0.9491590696190475,0.9474962263479145
0.9552370484815825,0.9531154886845055,0.953268394557708,0.9532875060488325,0.9534212990638313,0.9532492800590096,0.9548165579454615
0.9561544785258966,0.9549503504136286,0.954950349866797,0.9547783327758859,0.9544534092649407,0.9565940797328949,0.9547209931076119
0.9550650292033449,0.9557531019416424,0.955886893862978,0.9546254260824361,0.9565367411582841,0.9536315435116444,0.9566896464846549
0.9576261885669253,0.9566514202214162,0.9570527957120073,0.9568616633021504,0.955409065025662,0.9553899529877059,0.9577982092122419
0.9574159441191122,0.9580466793764622,0.9573203795546785,0.9586582987680348,0.9592890329317215,0.9579893399816041,0.9593654851847833
